Category,Metric,varianta_2.2.0 Mean,variantb_2.2.20-Beta2 Mean,varianta_2.2.0 P50,variantb_2.2.20-Beta2 P50,varianta_2.2.0 P90,variantb_2.2.20-Beta2 P90,Unit
:entity:sync-cart:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:entity:sync-cart:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:entity:sync-cart:compileDebugKotlin,Total size of the cache directory,545.9,,546,,546,,KB
:entity:sync-cart:compileDebugKotlin,Size of classpath snapshot,8.5,,9,,9,,MB
:entity:sync-cart:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,138,,138,,138,,
:entity:sync-cart:compileDebugKotlin,Number of lines analyzed,373,,373,,373,,
:entity:sync-cart:compileDebugKotlin,Analysis lines per second,1137,,1145,,1350,,
:entity:sync-cart:compileDebugKotlin,Number of classpath entries,139,,139,,139,,
:entity:sync-cart:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:entity:sync-cart:compileDebugKotlin,Size of shrunk classpath snapshot,25.0,,25,,25,,KB
:entity:task-cart:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,28.6,,26,,47,,ms
:entity:task-cart:compileDebugKotlin,Incremental compilation in daemon,1902.95,,1722,,2490,,ms
:entity:task-cart:compileDebugKotlin,Clear jar cache,1.64,,1,,2,,ms
:entity:task-cart:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,23.4,,20,,37,,ms
:entity:task-cart:compileDebugKotlin,Store build info,1.0,,1,,1,,ms
:entity:task-cart:compileDebugKotlin,Spent time before task action,32.35,53.05,32,53,51,69,ms
:entity:task-cart:compileDebugKotlin,Remove duplicate classes,3.4,,3,,6,,ms
:entity:task-cart:compileDebugKotlin,Run compilation,1919.2,,1742,,2503,,ms
:entity:task-cart:compileDebugKotlin,Update caches,3.85,,3,,6,,ms
:entity:task-cart:compileDebugKotlin,Compiler backend,131.48,,119,,162,,ms
:entity:task-cart:compileDebugKotlin,Total Gradle task time,2071.35,31653.46,1895,31473,2628,33012,ms
:entity:task-cart:compileDebugKotlin,Compiler code analysis,459.8,,362,,1013,,ms
:entity:task-cart:compileDebugKotlin,Compiler translation to IR,720.15,,673,,843,,ms
:entity:task-cart:compileDebugKotlin,Compiler code generation,380.6,,363,,507,,ms
:entity:task-cart:compileDebugKotlin,Sources compilation round,1807.68,,1631,,2414,,ms
:entity:task-cart:compileDebugKotlin,Connect to Kotlin daemon,18.45,77.36,5,76,13,100,ms
:entity:task-cart:compileDebugKotlin,Load current classpath snapshot,3.78,,3,,7,,ms
:entity:task-cart:compileDebugKotlin,Task action before worker execution,14.83,26.59,12,30,23,38,ms
:entity:task-cart:compileDebugKotlin,Run compilation in Gradle worker,1941.13,31510.0,1763,31308,2511,32830,ms
:entity:task-cart:compileDebugKotlin,Calculate output size,1.4,,1,,3,,ms
:entity:task-cart:compileDebugKotlin,Compiler initialization time,69.13,,58,,81,,ms
:entity:task-cart:compileDebugKotlin,Compiler IR lowering,248.7,,234,,346,,ms
:entity:task-cart:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:entity:task-cart:compileDebugKotlin,Code generation lines per second,1368,,1388,,1649,,
:entity:task-cart:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:entity:task-cart:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:entity:task-cart:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:entity:task-cart:compileDebugKotlin,Total size of the cache directory,580.8,,581,,581,,KB
:entity:task-cart:compileDebugKotlin,Size of classpath snapshot,6.6,,7,,7,,MB
:entity:task-cart:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,112,,112,,112,,
:entity:task-cart:compileDebugKotlin,Number of lines analyzed,504,,504,,504,,
:entity:task-cart:compileDebugKotlin,Analysis lines per second,1304,,1392,,1713,,
:entity:task-cart:compileDebugKotlin,Number of classpath entries,113,,113,,113,,
:entity:task-cart:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:entity:task-cart:compileDebugKotlin,Size of shrunk classpath snapshot,23.1,,23,,23,,KB
:entity:task-cart:compileDebugKotlin,Start gradle worker,1.93,2.6,1,2,4,5,ms
:entity:task-cart:compileDebugKotlin,Save shrunk current classpath snapshot,3.0,,3,,3,,ms
:entity:timer-cart:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,32.17,,30,,47,,ms
:entity:timer-cart:compileDebugKotlin,Incremental compilation in daemon,1450.38,,1357,,1902,,ms
:entity:timer-cart:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,25.03,,23,,38,,ms
:entity:timer-cart:compileDebugKotlin,Spent time before task action,32.4,49.54,34,48,44,71,ms
:entity:timer-cart:compileDebugKotlin,Remove duplicate classes,4.85,,4,,9,,ms
:entity:timer-cart:compileDebugKotlin,Run compilation,1465.65,,1370,,1914,,ms
:entity:timer-cart:compileDebugKotlin,Update caches,1.25,,1,,2,,ms
:entity:timer-cart:compileDebugKotlin,Compiler backend,77.85,,67,,110,,ms
:entity:timer-cart:compileDebugKotlin,Total Gradle task time,1650.53,28451.23,1561,28401,2057,30097,ms
:entity:timer-cart:compileDebugKotlin,Compiler code analysis,373.2,,319,,487,,ms
:entity:timer-cart:compileDebugKotlin,Compiler translation to IR,554.15,,519,,646,,ms
:entity:timer-cart:compileDebugKotlin,Compiler code generation,229.13,,213,,304,,ms
:entity:timer-cart:compileDebugKotlin,Sources compilation round,1364.5,,1277,,1825,,ms
:entity:timer-cart:compileDebugKotlin,Connect to Kotlin daemon,68.5,76.72,7,76,478,102,ms
:entity:timer-cart:compileDebugKotlin,Load current classpath snapshot,5.35,,5,,10,,ms
:entity:timer-cart:compileDebugKotlin,Task action before worker execution,13.55,26.1,12,22,20,35,ms
:entity:timer-cart:compileDebugKotlin,Run compilation in Gradle worker,1537.55,28339.15,1455,28276,1930,30021,ms
:entity:timer-cart:compileDebugKotlin,Calculate output size,1.63,,1,,4,,ms
:entity:timer-cart:compileDebugKotlin,Compiler initialization time,51.4,,49,,80,,ms
:entity:timer-cart:compileDebugKotlin,Compiler IR lowering,150.75,,140,,206,,ms
:entity:timer-cart:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:entity:timer-cart:compileDebugKotlin,Code generation lines per second,1345,,1373,,1691,,
:entity:timer-cart:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:entity:timer-cart:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:entity:timer-cart:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:entity:timer-cart:compileDebugKotlin,Total size of the cache directory,523.3,,523,,523,,KB
:entity:timer-cart:compileDebugKotlin,Size of classpath snapshot,8.5,,9,,9,,MB
:entity:timer-cart:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,136,,136,,136,,
:entity:timer-cart:compileDebugKotlin,Number of lines analyzed,293,,293,,293,,
:entity:timer-cart:compileDebugKotlin,Analysis lines per second,906,,920,,1226,,
:entity:timer-cart:compileDebugKotlin,Number of classpath entries,137,,137,,137,,
:entity:timer-cart:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:entity:timer-cart:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,,23,,23,,KB
:entity:timer-cart:compileDebugKotlin,Start gradle worker,1.67,7.62,1,2,3,6,ms
:entity:timer-cart:compileDebugKotlin,Clear jar cache,2.05,,2,,4,,ms
:entity:timer-cart:compileDebugKotlin,Save shrunk current classpath snapshot,3.0,,3,,3,,ms
:entity:todo-cart:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,25.7,,25,,31,,ms
:entity:todo-cart:compileDebugKotlin,Incremental compilation in daemon,1893.45,,1827,,2356,,ms
:entity:todo-cart:compileDebugKotlin,Clear jar cache,1.8,,1,,4,,ms
:entity:todo-cart:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,20.48,,20,,26,,ms
:entity:todo-cart:compileDebugKotlin,Spent time before task action,31.63,50.54,30,43,48,80,ms
:entity:todo-cart:compileDebugKotlin,Remove duplicate classes,3.15,,3,,5,,ms
:entity:todo-cart:compileDebugKotlin,Run compilation,1906.25,,1842,,2366,,ms
:entity:todo-cart:compileDebugKotlin,Update caches,4.97,,3,,6,,ms
:entity:todo-cart:compileDebugKotlin,Compiler backend,142.8,,131,,191,,ms
:entity:todo-cart:compileDebugKotlin,Total Gradle task time,2048.1,30131.41,1969,29840,2501,32102,ms
:entity:todo-cart:compileDebugKotlin,Compiler code analysis,385.78,,343,,482,,ms
:entity:todo-cart:compileDebugKotlin,Compiler translation to IR,716.2,,702,,874,,ms
:entity:todo-cart:compileDebugKotlin,Compiler code generation,523.25,,434,,1045,,ms
:entity:todo-cart:compileDebugKotlin,Sources compilation round,1803.73,,1726,,2274,,ms
:entity:todo-cart:compileDebugKotlin,Connect to Kotlin daemon,14.63,65.95,6,62,14,98,ms
:entity:todo-cart:compileDebugKotlin,Load current classpath snapshot,3.55,,3,,6,,ms
:entity:todo-cart:compileDebugKotlin,Task action before worker execution,16.35,21.13,11,20,25,35,ms
:entity:todo-cart:compileDebugKotlin,Run compilation in Gradle worker,1924.48,29971.26,1852,29718,2380,31951,ms
:entity:todo-cart:compileDebugKotlin,Calculate output size,1.31,,1,,3,,ms
:entity:todo-cart:compileDebugKotlin,Compiler initialization time,50.48,,42,,72,,ms
:entity:todo-cart:compileDebugKotlin,Start gradle worker,1.48,2.57,1,2,4,7,ms
:entity:todo-cart:compileDebugKotlin,Compiler IR lowering,380.0,,275,,888,,ms
:entity:todo-cart:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:entity:todo-cart:compileDebugKotlin,Code generation lines per second,1179,,1229,,1653,,
:entity:todo-cart:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:entity:todo-cart:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:entity:todo-cart:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:entity:todo-cart:compileDebugKotlin,Total size of the cache directory,583.2,,583,,583,,KB
:entity:todo-cart:compileDebugKotlin,Size of classpath snapshot,7.2,,7,,7,,MB
:entity:todo-cart:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,122,,122,,122,,
:entity:todo-cart:compileDebugKotlin,Number of lines analyzed,533,,533,,533,,
:entity:todo-cart:compileDebugKotlin,Analysis lines per second,1490,,1552,,1871,,
:entity:todo-cart:compileDebugKotlin,Number of classpath entries,123,,123,,123,,
:entity:todo-cart:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:entity:todo-cart:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,,23,,23,,KB
:entity:todo-cart:compileDebugKotlin,Save shrunk current classpath snapshot,2.0,,2,,2,,ms
:entity:todo-cart:compileDebugKotlin,Clear output,3.0,5.0,3,5,3,9,ms
:entity:user-cart:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,47.83,,28,,46,,ms
:entity:user-cart:compileDebugKotlin,Incremental compilation in daemon,1868.05,,1910,,2385,,ms
:entity:user-cart:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,40.67,,22,,35,,ms
:entity:user-cart:compileDebugKotlin,Spent time before task action,28.65,64.56,24,58,42,77,ms
:entity:user-cart:compileDebugKotlin,Remove duplicate classes,4.68,,4,,8,,ms
:entity:user-cart:compileDebugKotlin,Run compilation,1895.55,,1933,,2408,,ms
:entity:user-cart:compileDebugKotlin,Update caches,2.23,,2,,3,,ms
:entity:user-cart:compileDebugKotlin,Compiler backend,112.33,,92,,142,,ms
:entity:user-cart:compileDebugKotlin,Total Gradle task time,2024.85,29419.54,2071,29463,2560,30844,ms
:entity:user-cart:compileDebugKotlin,Compiler code analysis,377.05,,303,,816,,ms
:entity:user-cart:compileDebugKotlin,Compiler translation to IR,816.85,,619,,1350,,ms
:entity:user-cart:compileDebugKotlin,Compiler code generation,319.7,,272,,451,,ms
:entity:user-cart:compileDebugKotlin,Sources compilation round,1736.98,,1810,,2253,,ms
:entity:user-cart:compileDebugKotlin,Connect to Kotlin daemon,7.68,79.79,5,79,11,107,ms
:entity:user-cart:compileDebugKotlin,Load current classpath snapshot,5.23,,4,,10,,ms
:entity:user-cart:compileDebugKotlin,Task action before worker execution,11.88,25.49,10,23,19,40,ms
:entity:user-cart:compileDebugKotlin,Run compilation in Gradle worker,1907.0,29256.03,1960,29277,2420,30713,ms
:entity:user-cart:compileDebugKotlin,Calculate output size,1.43,,1,,4,,ms
:entity:user-cart:compileDebugKotlin,Compiler initialization time,48.45,,48,,67,,ms
:entity:user-cart:compileDebugKotlin,Compiler IR lowering,206.88,,166,,261,,ms
:entity:user-cart:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:entity:user-cart:compileDebugKotlin,Code generation lines per second,1360,,1412,,1722,,
:entity:user-cart:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:entity:user-cart:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:entity:user-cart:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:entity:user-cart:compileDebugKotlin,Total size of the cache directory,552.6,,553,,553,,KB
:entity:user-cart:compileDebugKotlin,Size of classpath snapshot,8.2,,8,,8,,MB
:entity:user-cart:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,134,,134,,134,,
:entity:user-cart:compileDebugKotlin,Number of lines analyzed,384,,384,,384,,
:entity:user-cart:compileDebugKotlin,Analysis lines per second,1183,,1265,,1515,,
:entity:user-cart:compileDebugKotlin,Number of classpath entries,135,,135,,135,,
:entity:user-cart:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:entity:user-cart:compileDebugKotlin,Size of shrunk classpath snapshot,23.1,,23,,23,,KB
:entity:user-cart:compileDebugKotlin,Start gradle worker,1.41,3.33,1,3,3,6,ms
:entity:user-cart:compileDebugKotlin,Clear jar cache,1.79,,1,,4,,ms
:entity:user-cart:compileDebugKotlin,Clear outputs on rebuild,3.0,,3,,3,,ms
:entity:user-cart:compileDebugKotlin,Save shrunk current classpath snapshot,3.0,,3,,3,,ms
:entity:video-cart:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,24.88,,22,,38,,ms
:entity:video-cart:compileDebugKotlin,Incremental compilation in daemon,2326.45,,2266,,2626,,ms
:entity:video-cart:compileDebugKotlin,Clear jar cache,2.13,,2,,4,,ms
:entity:video-cart:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,19.55,,17,,32,,ms
:entity:video-cart:compileDebugKotlin,Spent time before task action,28.33,59.21,23,60,42,80,ms
:entity:video-cart:compileDebugKotlin,Remove duplicate classes,3.1,,3,,5,,ms
:entity:video-cart:compileDebugKotlin,Run compilation,2338.45,,2276,,2640,,ms
:entity:video-cart:compileDebugKotlin,Update caches,4.38,,3,,6,,ms
:entity:video-cart:compileDebugKotlin,Compiler backend,195.33,,151,,248,,ms
:entity:video-cart:compileDebugKotlin,Total Gradle task time,2528.65,33177.9,2466,33114,2858,34744,ms
:entity:video-cart:compileDebugKotlin,Compiler code analysis,515.73,,381,,967,,ms
:entity:video-cart:compileDebugKotlin,Compiler translation to IR,956.45,,834,,1368,,ms
:entity:video-cart:compileDebugKotlin,Compiler code generation,537.03,,450,,1040,,ms
:entity:video-cart:compileDebugKotlin,Sources compilation round,2233.88,,2183,,2559,,ms
:entity:video-cart:compileDebugKotlin,Connect to Kotlin daemon,43.73,88.38,5,91,81,110,ms
:entity:video-cart:compileDebugKotlin,Load current classpath snapshot,3.8,,3,,7,,ms
:entity:video-cart:compileDebugKotlin,Task action before worker execution,20.15,29.72,10,31,22,46,ms
:entity:video-cart:compileDebugKotlin,Run compilation in Gradle worker,2386.32,33000.92,2296,32883,2692,34571,ms
:entity:video-cart:compileDebugKotlin,Calculate output size,1.5,,1,,4,,ms
:entity:video-cart:compileDebugKotlin,Compiler initialization time,54.1,,36,,68,,ms
:entity:video-cart:compileDebugKotlin,Start gradle worker,6.22,4.25,1,4,3,8,ms
:entity:video-cart:compileDebugKotlin,Compiler IR lowering,341.13,,280,,538,,ms
:entity:video-cart:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:entity:video-cart:compileDebugKotlin,Code generation lines per second,1278,,1361,,1619,,
:entity:video-cart:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:entity:video-cart:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:entity:video-cart:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:entity:video-cart:compileDebugKotlin,Total size of the cache directory,621.0,,621,,621,,KB
:entity:video-cart:compileDebugKotlin,Size of classpath snapshot,6.2,,6,,6,,MB
:entity:video-cart:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,105,,105,,105,,
:entity:video-cart:compileDebugKotlin,Number of lines analyzed,613,,613,,613,,
:entity:video-cart:compileDebugKotlin,Analysis lines per second,1434,,1609,,1948,,
:entity:video-cart:compileDebugKotlin,Number of classpath entries,106,,106,,106,,
:entity:video-cart:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:entity:video-cart:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,,23,,23,,KB
:entity:video-cart:compileDebugKotlin,Save shrunk current classpath snapshot,3.0,,3,,3,,ms
:entity:weather-cart:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,40.05,,23,,45,,ms
:entity:weather-cart:compileDebugKotlin,Incremental compilation in daemon,1950.45,,1951,,2457,,ms
:entity:weather-cart:compileDebugKotlin,Clear jar cache,1.73,,1,,4,,ms
:entity:weather-cart:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,35.05,,19,,37,,ms
:entity:weather-cart:compileDebugKotlin,Spent time before task action,24.03,48.9,20,49,43,72,ms
:entity:weather-cart:compileDebugKotlin,Remove duplicate classes,2.63,,2,,4,,ms
:entity:weather-cart:compileDebugKotlin,Run compilation,1961.63,,1959,,2473,,ms
:entity:weather-cart:compileDebugKotlin,Update caches,2.23,,2,,2,,ms
:entity:weather-cart:compileDebugKotlin,Compiler backend,118.13,,89,,173,,ms
:entity:weather-cart:compileDebugKotlin,Total Gradle task time,2144.23,29582.31,2087,29448,2620,31370,ms
:entity:weather-cart:compileDebugKotlin,Compiler code analysis,387.3,,295,,905,,ms
:entity:weather-cart:compileDebugKotlin,Compiler translation to IR,819.6,,592,,1458,,ms
:entity:weather-cart:compileDebugKotlin,Compiler code generation,389.38,,278,,902,,ms
:entity:weather-cart:compileDebugKotlin,Sources compilation round,1822.35,,1870,,2371,,ms
:entity:weather-cart:compileDebugKotlin,Connect to Kotlin daemon,67.55,84.56,7,87,485,106,ms
:entity:weather-cart:compileDebugKotlin,Load current classpath snapshot,3.43,,3,,6,,ms
:entity:weather-cart:compileDebugKotlin,Task action before worker execution,11.93,23.77,9,23,21,39,ms
:entity:weather-cart:compileDebugKotlin,Run compilation in Gradle worker,2033.03,29447.21,1978,29364,2482,31234,ms
:entity:weather-cart:compileDebugKotlin,Calculate output size,1.28,,1,,3,,ms
:entity:weather-cart:compileDebugKotlin,Compiler initialization time,82.88,,39,,76,,ms
:entity:weather-cart:compileDebugKotlin,Compiler IR lowering,270.8,,170,,798,,ms
:entity:weather-cart:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:entity:weather-cart:compileDebugKotlin,Code generation lines per second,1198,,1368,,1596,,
:entity:weather-cart:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:entity:weather-cart:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:entity:weather-cart:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:entity:weather-cart:compileDebugKotlin,Total size of the cache directory,554.9,,555,,555,,KB
:entity:weather-cart:compileDebugKotlin,Size of classpath snapshot,6.0,,6,,6,,MB
:entity:weather-cart:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,104,,104,,104,,
:entity:weather-cart:compileDebugKotlin,Number of lines analyzed,380,,380,,380,,
:entity:weather-cart:compileDebugKotlin,Analysis lines per second,1165,,1285,,1462,,
:entity:weather-cart:compileDebugKotlin,Number of classpath entries,105,,105,,105,,
:entity:weather-cart:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:entity:weather-cart:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,,23,,23,,KB
:entity:weather-cart:compileDebugKotlin,Start gradle worker,1.67,2.68,1,2,4,7,ms
:entity:weather-cart:compileDebugKotlin,Store build info,3.0,,3,,3,,ms
:entity:weather-cart:compileDebugKotlin,Save shrunk current classpath snapshot,3.0,,3,,3,,ms
:feature:account-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,36.9,,31,,56,,ms
:feature:account-contact:compileDebugKotlin,Incremental compilation in daemon,1846.25,,1746,,2506,,ms
:feature:account-contact:compileDebugKotlin,Clear jar cache,1.92,,1,,4,,ms
:feature:account-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,29.05,,22,,43,,ms
:feature:account-contact:compileDebugKotlin,Spent time before task action,33.0,46.64,32,46,46,63,ms
:feature:account-contact:compileDebugKotlin,Remove duplicate classes,4.15,,3,,8,,ms
:feature:account-contact:compileDebugKotlin,Run compilation,1862.35,,1762,,2528,,ms
:feature:account-contact:compileDebugKotlin,Update caches,1.45,,1,,3,,ms
:feature:account-contact:compileDebugKotlin,Compiler backend,117.8,,107,,184,,ms
:feature:account-contact:compileDebugKotlin,Total Gradle task time,1996.28,26237.95,1924,26182,2652,27509,ms
:feature:account-contact:compileDebugKotlin,Compiler code analysis,476.83,,474,,604,,ms
:feature:account-contact:compileDebugKotlin,Compiler translation to IR,688.68,,635,,877,,ms
:feature:account-contact:compileDebugKotlin,Compiler code generation,302.88,,276,,460,,ms
:feature:account-contact:compileDebugKotlin,Sources compilation round,1745.88,,1646,,2369,,ms
:feature:account-contact:compileDebugKotlin,Connect to Kotlin daemon,7.43,74.54,7,74,14,90,ms
:feature:account-contact:compileDebugKotlin,Load current classpath snapshot,4.93,,5,,8,,ms
:feature:account-contact:compileDebugKotlin,Task action before worker execution,15.93,24.05,17,24,23,35,ms
:feature:account-contact:compileDebugKotlin,Run compilation in Gradle worker,1874.95,26117.33,1778,26071,2541,27399,ms
:feature:account-contact:compileDebugKotlin,Calculate output size,1.45,,1,,3,,ms
:feature:account-contact:compileDebugKotlin,Compiler initialization time,65.5,,60,,89,,ms
:feature:account-contact:compileDebugKotlin,Compiler IR lowering,184.55,,163,,260,,ms
:feature:account-contact:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:feature:account-contact:compileDebugKotlin,Code generation lines per second,850,,846,,1213,,
:feature:account-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:feature:account-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:feature:account-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:feature:account-contact:compileDebugKotlin,Total size of the cache directory,520.4,,520,,520,,KB
:feature:account-contact:compileDebugKotlin,Size of classpath snapshot,6.5,,7,,7,,MB
:feature:account-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,111,,111,,111,,
:feature:account-contact:compileDebugKotlin,Number of lines analyzed,234,,234,,234,,
:feature:account-contact:compileDebugKotlin,Analysis lines per second,506,,493,,619,,
:feature:account-contact:compileDebugKotlin,Number of classpath entries,112,,112,,112,,
:feature:account-contact:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:feature:account-contact:compileDebugKotlin,Size of shrunk classpath snapshot,42.9,,43,,43,,KB
:feature:account-contact:compileDebugKotlin,Start gradle worker,2.55,3.77,2,3,5,9,ms
:feature:account-contact:compileDebugKotlin,Save shrunk current classpath snapshot,3.33,,3,,7,,ms
:feature:account-contact:compileDebugKotlin,Clear output,2.0,5.0,2,5,2,5,ms
:feature:alarm-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,39.75,,38,,59,,ms
:feature:alarm-contact:compileDebugKotlin,Incremental compilation in daemon,1951.78,,1962,,2416,,ms
:feature:alarm-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,31.25,,30,,49,,ms
:feature:alarm-contact:compileDebugKotlin,Spent time before task action,42.55,49.05,41,49,62,65,ms
:feature:alarm-contact:compileDebugKotlin,Remove duplicate classes,4.7,,4,,8,,ms
:feature:alarm-contact:compileDebugKotlin,Run compilation,1978.05,,1980,,2557,,ms
:feature:alarm-contact:compileDebugKotlin,Update caches,1.83,,1,,4,,ms
:feature:alarm-contact:compileDebugKotlin,Compiler backend,150.75,,124,,191,,ms
:feature:alarm-contact:compileDebugKotlin,Total Gradle task time,2142.85,27345.74,2120,27117,2673,28869,ms
:feature:alarm-contact:compileDebugKotlin,Compiler code analysis,513.83,,498,,668,,ms
:feature:alarm-contact:compileDebugKotlin,Compiler translation to IR,688.9,,654,,845,,ms
:feature:alarm-contact:compileDebugKotlin,Compiler code generation,344.6,,321,,496,,ms
:feature:alarm-contact:compileDebugKotlin,Sources compilation round,1837.3,,1841,,2276,,ms
:feature:alarm-contact:compileDebugKotlin,Connect to Kotlin daemon,13.45,65.56,7,64,16,87,ms
:feature:alarm-contact:compileDebugKotlin,Save shrunk current classpath snapshot,3.29,,3,,5,,ms
:feature:alarm-contact:compileDebugKotlin,Load current classpath snapshot,5.63,,5,,9,,ms
:feature:alarm-contact:compileDebugKotlin,Task action before worker execution,18.05,24.92,19,23,25,34,ms
:feature:alarm-contact:compileDebugKotlin,Run compilation in Gradle worker,1996.05,27228.18,1993,26976,2572,28677,ms
:feature:alarm-contact:compileDebugKotlin,Calculate output size,2.1,,1,,4,,ms
:feature:alarm-contact:compileDebugKotlin,Compiler initialization time,65.0,,64,,96,,ms
:feature:alarm-contact:compileDebugKotlin,Compiler IR lowering,193.23,,180,,287,,ms
:feature:alarm-contact:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:feature:alarm-contact:compileDebugKotlin,Code generation lines per second,1055,,994,,1518,,
:feature:alarm-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:feature:alarm-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:feature:alarm-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:feature:alarm-contact:compileDebugKotlin,Total size of the cache directory,524.1,,524,,524,,KB
:feature:alarm-contact:compileDebugKotlin,Size of classpath snapshot,6.4,,6,,6,,MB
:feature:alarm-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,109,,109,,109,,
:feature:alarm-contact:compileDebugKotlin,Number of lines analyzed,319,,319,,319,,
:feature:alarm-contact:compileDebugKotlin,Analysis lines per second,637,,641,,781,,
:feature:alarm-contact:compileDebugKotlin,Number of classpath entries,110,,110,,110,,
:feature:alarm-contact:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:feature:alarm-contact:compileDebugKotlin,Size of shrunk classpath snapshot,46.3,,46,,46,,KB
:feature:alarm-contact:compileDebugKotlin,Start gradle worker,2.38,2.27,1,2,5,6,ms
:feature:alarm-contact:compileDebugKotlin,Clear jar cache,2.29,,2,,5,,ms
:feature:alarm-contact:compileDebugKotlin,Clear output,3.0,1.0,3,1,3,1,ms
:feature:analytics-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,42.68,,45,,66,,ms
:feature:analytics-contact:compileDebugKotlin,Incremental compilation in daemon,1879.23,,1819,,2513,,ms
