Category,Metric,varianta_9.4.1 Mean,variantb_9.5.0 Mean,varianta_9.4.1 P50,variantb_9.5.0 P50,varianta_9.4.1 P90,variantb_9.5.0 P90,Unit
:domain:status-login:compileDebugKotlin,Number of lines analyzed,651,651,651,651,651,651,
:domain:status-login:compileDebugKotlin,Save shrunk current classpath snapshot,2.33,2.5,3,3,3,3,ms
:domain:status-login:compileDebugKotlin,Clear outputs on rebuild,2.0,2.0,2,2,2,2,ms
:domain:status-login:compileDebugKotlin,Clear output,2.0,,2,,2,,ms
:domain:sync-identity:compileDebugKotlin,Run compilation,2393.13,2465.57,2338,2401,3081,2937,ms
:domain:sync-identity:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,29.83,39.23,24,30,48,70,ms
:domain:sync-identity:compileDebugKotlin,Task action before worker execution,13.93,14.3,13,16,20,20,ms
:domain:sync-identity:compileDebugKotlin,Remove duplicate classes,3.47,4.93,3,3,6,10,ms
:domain:sync-identity:compileDebugKotlin,Run compilation in Gradle worker,2403.67,2473.47,2341,2415,3098,2940,ms
:domain:sync-identity:compileDebugKotlin,Load current classpath snapshot,3.9,5.6,3,4,7,10,ms
:domain:sync-identity:compileDebugKotlin,Total Gradle task time,2559.07,2628.47,2526,2571,3249,3120,ms
:domain:sync-identity:compileDebugKotlin,Spent time before task action,42.23,39.0,39,40,70,54,ms
:domain:sync-identity:compileDebugKotlin,Compiler code analysis,536.4,553.57,524,569,686,709,ms
:domain:sync-identity:compileDebugKotlin,Calculate output size,1.93,2.07,1,1,4,5,ms
:domain:sync-identity:compileDebugKotlin,Start gradle worker,1.89,2.07,1,2,4,4,ms
:domain:sync-identity:compileDebugKotlin,Compiler backend,176.6,218.77,158,199,263,289,ms
:domain:sync-identity:compileDebugKotlin,Compiler translation to IR,840.17,862.73,819,814,1074,1218,ms
:domain:sync-identity:compileDebugKotlin,Sources compilation round,2227.87,2296.53,2205,2207,2881,2718,ms
:domain:sync-identity:compileDebugKotlin,Incremental compilation in daemon,2342.23,2423.07,2306,2342,3021,2918,ms
:domain:sync-identity:compileDebugKotlin,Compiler IR lowering,428.87,434.37,393,376,770,838,ms
:domain:sync-identity:compileDebugKotlin,Update caches,4.6,5.83,4,4,8,11,ms
:domain:sync-identity:compileDebugKotlin,Compiler initialization time,47.33,42.4,44,39,75,53,ms
:domain:sync-identity:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,24.03,32.07,19,22,42,58,ms
:domain:sync-identity:compileDebugKotlin,Compiler code generation,605.9,653.67,559,578,941,1078,ms
:domain:sync-identity:compileDebugKotlin,Analysis lines per second,1179,1138,1157,1066,1498,1536,
:domain:sync-identity:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:sync-identity:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,106,106,106,106,106,106,
:domain:sync-identity:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:sync-identity:compileDebugKotlin,Number of classpath entries,107,107,107,107,107,107,
:domain:sync-identity:compileDebugKotlin,Size of classpath snapshot,6.3,6.3,6,6,6,6,MB
:domain:sync-identity:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:sync-identity:compileDebugKotlin,Size of shrunk classpath snapshot,28.3,28.3,28,28,28,28,KB
:domain:sync-identity:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:sync-identity:compileDebugKotlin,Code generation lines per second,1114,1006,1086,1050,1662,1254,
:domain:sync-identity:compileDebugKotlin,Total size of the cache directory,669.6,669.6,670,670,670,670,KB
:domain:sync-identity:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:sync-identity:compileDebugKotlin,Number of lines analyzed,607,607,607,607,607,607,
:domain:sync-identity:compileDebugKotlin,Store build info,1.0,2.0,1,2,1,2,ms
:domain:sync-identity:compileDebugKotlin,Save shrunk current classpath snapshot,3.0,,3,,3,,ms
:domain:task-identity:compileDebugKotlin,Run compilation,2224.93,2289.5,2167,2176,2715,2889,ms
:domain:task-identity:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,28.27,29.2,24,26,47,46,ms
:domain:task-identity:compileDebugKotlin,Task action before worker execution,14.63,15.47,14,16,24,23,ms
:domain:task-identity:compileDebugKotlin,Remove duplicate classes,3.47,3.67,3,3,6,6,ms
:domain:task-identity:compileDebugKotlin,Run compilation in Gradle worker,2230.73,2296.0,2175,2180,2724,2897,ms
:domain:task-identity:compileDebugKotlin,Load current classpath snapshot,3.97,4.03,3,3,8,7,ms
:domain:task-identity:compileDebugKotlin,Total Gradle task time,2402.7,2451.17,2405,2391,2897,3074,ms
:domain:task-identity:compileDebugKotlin,Spent time before task action,52.43,43.63,45,42,70,61,ms
:domain:task-identity:compileDebugKotlin,Compiler code analysis,557.33,587.07,551,520,691,899,ms
:domain:task-identity:compileDebugKotlin,Calculate output size,1.53,1.56,1,1,4,4,ms
:domain:task-identity:compileDebugKotlin,Start gradle worker,1.73,2.07,1,2,4,5,ms
:domain:task-identity:compileDebugKotlin,Compiler backend,131.1,145.93,134,131,163,247,ms
:domain:task-identity:compileDebugKotlin,Compiler translation to IR,818.9,808.03,767,774,1228,1156,ms
:domain:task-identity:compileDebugKotlin,Sources compilation round,2082.43,2155.03,2040,2056,2541,2685,ms
:domain:task-identity:compileDebugKotlin,Incremental compilation in daemon,2192.8,2263.7,2139,2147,2663,2866,ms
:domain:task-identity:compileDebugKotlin,Compiler IR lowering,316.8,353.13,311,332,465,475,ms
:domain:task-identity:compileDebugKotlin,Update caches,4.8,4.33,4,3,9,8,ms
:domain:task-identity:compileDebugKotlin,Compiler initialization time,50.8,69.17,46,51,74,86,ms
:domain:task-identity:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,22.77,23.6,19,21,40,39,ms
:domain:task-identity:compileDebugKotlin,Compiler code generation,448.4,499.57,443,489,618,715,ms
:domain:task-identity:compileDebugKotlin,Analysis lines per second,1106,1092,1067,1131,1407,1416,
:domain:task-identity:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:task-identity:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,109,109,109,109,109,109,
:domain:task-identity:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:task-identity:compileDebugKotlin,Number of classpath entries,110,110,110,110,110,110,
:domain:task-identity:compileDebugKotlin,Size of classpath snapshot,6.3,6.3,6,6,6,6,MB
:domain:task-identity:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:task-identity:compileDebugKotlin,Size of shrunk classpath snapshot,30.2,30.2,30,30,30,30,KB
:domain:task-identity:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:task-identity:compileDebugKotlin,Code generation lines per second,1380,1249,1326,1201,1803,1703,
:domain:task-identity:compileDebugKotlin,Total size of the cache directory,660.0,660.0,660,660,660,660,KB
:domain:task-identity:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:task-identity:compileDebugKotlin,Number of lines analyzed,588,588,588,588,588,588,
:domain:task-identity:compileDebugKotlin,Clear output,8.0,,8,,8,,ms
:domain:task-identity:compileDebugKotlin,Store build info,2.0,1.0,2,1,2,1,ms
:domain:task-identity:compileDebugKotlin,Clear outputs on rebuild,4.0,,4,,4,,ms
:domain:task-identity:compileDebugKotlin,Save shrunk current classpath snapshot,1.0,3.0,1,3,1,3,ms
:domain:task-login:compileDebugKotlin,Run compilation,2364.5,2395.4,2360,2315,2939,2935,ms
:domain:task-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,35.33,45.37,29,38,55,72,ms
:domain:task-login:compileDebugKotlin,Task action before worker execution,14.33,13.43,13,12,21,22,ms
:domain:task-login:compileDebugKotlin,Remove duplicate classes,4.27,4.87,3,3,9,9,ms
:domain:task-login:compileDebugKotlin,Run compilation in Gradle worker,2380.53,2412.1,2400,2317,2947,2959,ms
:domain:task-login:compileDebugKotlin,Load current classpath snapshot,4.77,5.73,4,4,9,11,ms
:domain:task-login:compileDebugKotlin,Total Gradle task time,2537.73,2564.27,2583,2471,3120,3144,ms
:domain:task-login:compileDebugKotlin,Spent time before task action,35.67,40.27,31,40,65,56,ms
:domain:task-login:compileDebugKotlin,Compiler code analysis,524.97,487.6,496,469,742,633,ms
:domain:task-login:compileDebugKotlin,Calculate output size,1.79,2.17,1,1,3,4,ms
:domain:task-login:compileDebugKotlin,Start gradle worker,3.63,2.25,1,1,4,7,ms
:domain:task-login:compileDebugKotlin,Compiler backend,186.13,211.07,183,194,245,276,ms
:domain:task-login:compileDebugKotlin,Compiler translation to IR,898.8,846.13,850,789,1311,1187,ms
:domain:task-login:compileDebugKotlin,Sources compilation round,2219.9,2240.2,2187,2151,2759,2749,ms
:domain:task-login:compileDebugKotlin,Incremental compilation in daemon,2339.33,2371.23,2330,2294,2913,2904,ms
:domain:task-login:compileDebugKotlin,Compiler IR lowering,377.5,421.1,358,395,558,656,ms
:domain:task-login:compileDebugKotlin,Update caches,4.73,5.63,4,5,7,9,ms
:domain:task-login:compileDebugKotlin,Compiler initialization time,60.57,59.77,59,60,86,90,ms
:domain:task-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,28.53,37.6,23,28,45,62,ms
:domain:task-login:compileDebugKotlin,Compiler code generation,564.07,632.53,541,591,732,924,ms
:domain:task-login:compileDebugKotlin,Analysis lines per second,1326,1382,1316,1393,1713,1746,
:domain:task-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:task-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,137,137,137,137,137,137,
:domain:task-login:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:task-login:compileDebugKotlin,Number of classpath entries,138,138,138,138,138,138,
:domain:task-login:compileDebugKotlin,Size of classpath snapshot,8.0,8.0,8,8,8,8,MB
:domain:task-login:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:task-login:compileDebugKotlin,Size of shrunk classpath snapshot,28.3,28.3,28,28,28,28,KB
:domain:task-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:task-login:compileDebugKotlin,Code generation lines per second,1206,1108,1206,1103,1558,1520,
:domain:task-login:compileDebugKotlin,Total size of the cache directory,671.3,671.3,671,671,671,671,KB
:domain:task-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:task-login:compileDebugKotlin,Number of lines analyzed,653,653,653,653,653,653,
:domain:task-login:compileDebugKotlin,Save shrunk current classpath snapshot,2.67,1.67,3,1,3,3,ms
:domain:task-login:compileDebugKotlin,Clear outputs on rebuild,1.0,,1,,1,,ms
:domain:timer-identity:compileDebugKotlin,Run compilation,1664.27,1735.9,1608,1698,2202,2273,ms
:domain:timer-identity:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,39.6,58.07,37,32,58,87,ms
:domain:timer-identity:compileDebugKotlin,Task action before worker execution,13.73,12.47,14,13,23,19,ms
:domain:timer-identity:compileDebugKotlin,Remove duplicate classes,6.0,6.53,6,5,9,12,ms
:domain:timer-identity:compileDebugKotlin,Run compilation in Gradle worker,1678.37,1752.0,1621,1701,2207,2307,ms
:domain:timer-identity:compileDebugKotlin,Load current classpath snapshot,6.57,7.27,6,5,11,13,ms
:domain:timer-identity:compileDebugKotlin,Total Gradle task time,1815.33,1884.9,1752,1868,2370,2452,ms
:domain:timer-identity:compileDebugKotlin,Spent time before task action,34.77,44.83,33,37,50,57,ms
:domain:timer-identity:compileDebugKotlin,Compiler code analysis,415.77,426.17,399,419,603,531,ms
:domain:timer-identity:compileDebugKotlin,Calculate output size,1.93,1.68,1,1,4,4,ms
:domain:timer-identity:compileDebugKotlin,Start gradle worker,2.07,1.79,1,1,4,3,ms
:domain:timer-identity:compileDebugKotlin,Compiler backend,83.33,95.43,71,71,125,130,ms
:domain:timer-identity:compileDebugKotlin,Compiler translation to IR,572.6,570.43,530,538,855,740,ms
:domain:timer-identity:compileDebugKotlin,Sources compilation round,1530.8,1544.27,1463,1543,2047,1879,ms
:domain:timer-identity:compileDebugKotlin,Incremental compilation in daemon,1639.1,1677.27,1574,1675,2176,2004,ms
:domain:timer-identity:compileDebugKotlin,Compiler IR lowering,219.77,200.93,161,192,604,310,ms
:domain:timer-identity:compileDebugKotlin,Update caches,2.47,2.17,2,2,5,5,ms
:domain:timer-identity:compileDebugKotlin,Compiler initialization time,52.1,49.13,38,44,103,83,ms
:domain:timer-identity:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,30.97,49.23,27,23,46,76,ms
:domain:timer-identity:compileDebugKotlin,Compiler code generation,303.33,296.9,247,262,666,413,ms
:domain:timer-identity:compileDebugKotlin,Analysis lines per second,772,721,753,718,1052,868,
:domain:timer-identity:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:timer-identity:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,146,146,146,146,146,146,
:domain:timer-identity:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:timer-identity:compileDebugKotlin,Number of classpath entries,147,147,147,147,147,147,
:domain:timer-identity:compileDebugKotlin,Size of classpath snapshot,8.5,8.5,9,9,9,9,MB
:domain:timer-identity:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:timer-identity:compileDebugKotlin,Size of shrunk classpath snapshot,28.1,28.1,28,28,28,28,KB
:domain:timer-identity:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:timer-identity:compileDebugKotlin,Code generation lines per second,1182,1135,1216,1147,1636,1633,
:domain:timer-identity:compileDebugKotlin,Total size of the cache directory,564.2,564.2,564,564,564,564,KB
:domain:timer-identity:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:timer-identity:compileDebugKotlin,Number of lines analyzed,301,301,301,301,301,301,
:domain:timer-identity:compileDebugKotlin,Clear outputs on rebuild,1.0,,1,,1,,ms
:domain:timer-identity:compileDebugKotlin,Clear output,4.5,,5,,8,,ms
:domain:timer-identity:compileDebugKotlin,Save shrunk current classpath snapshot,1.0,,1,,1,,ms
:domain:timer-login:compileDebugKotlin,Run compilation,2104.27,2203.2,1965,2163,2843,2617,ms
:domain:timer-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,39.9,40.97,29,32,69,72,ms
:domain:timer-login:compileDebugKotlin,Task action before worker execution,13.13,13.23,12,11,20,20,ms
:domain:timer-login:compileDebugKotlin,Remove duplicate classes,5.3,5.77,4,4,10,9,ms
:domain:timer-login:compileDebugKotlin,Run compilation in Gradle worker,2111.47,2208.03,1968,2165,2851,2620,ms
:domain:timer-login:compileDebugKotlin,Load current classpath snapshot,5.87,6.43,5,5,11,12,ms
:domain:timer-login:compileDebugKotlin,Total Gradle task time,2242.33,2351.77,2102,2321,3014,2769,ms
:domain:timer-login:compileDebugKotlin,Store build info,3.5,,4,,4,,ms
:domain:timer-login:compileDebugKotlin,Spent time before task action,37.63,38.83,37,39,59,62,ms
:domain:timer-login:compileDebugKotlin,Compiler code analysis,545.27,510.63,474,500,893,678,ms
:domain:timer-login:compileDebugKotlin,Calculate output size,1.67,1.43,1,1,4,3,ms
:domain:timer-login:compileDebugKotlin,Start gradle worker,1.77,1.96,1,1,4,7,ms
:domain:timer-login:compileDebugKotlin,Compiler backend,133.87,163.8,130,136,193,270,ms
:domain:timer-login:compileDebugKotlin,Compiler translation to IR,720.1,809.9,676,750,1033,1197,ms
:domain:timer-login:compileDebugKotlin,Sources compilation round,1927.47,2039.83,1800,1998,2704,2427,ms
:domain:timer-login:compileDebugKotlin,Incremental compilation in daemon,2065.3,2155.53,1915,2135,2819,2547,ms
:domain:timer-login:compileDebugKotlin,Compiler IR lowering,299.97,315.3,292,300,451,441,ms
:domain:timer-login:compileDebugKotlin,Update caches,22.5,7.53,4,3,8,8,ms
:domain:timer-login:compileDebugKotlin,Compiler initialization time,48.97,45.13,45,44,74,80,ms
:domain:timer-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,31.77,32.4,23,24,52,51,ms
:domain:timer-login:compileDebugKotlin,Compiler code generation,434.3,479.57,417,445,601,703,ms
:domain:timer-login:compileDebugKotlin,Analysis lines per second,1174,1183,1214,1151,1579,1547,
:domain:timer-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:timer-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,149,149,149,149,149,149,
:domain:timer-login:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:timer-login:compileDebugKotlin,Number of classpath entries,150,150,150,150,150,150,
:domain:timer-login:compileDebugKotlin,Size of classpath snapshot,8.8,8.8,9,9,9,9,MB
:domain:timer-login:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:timer-login:compileDebugKotlin,Size of shrunk classpath snapshot,30.2,30.2,30,30,30,30,KB
:domain:timer-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:timer-login:compileDebugKotlin,Code generation lines per second,1396,1277,1376,1291,1821,1751,
:domain:timer-login:compileDebugKotlin,Total size of the cache directory,639.8,639.8,640,640,640,640,KB
:domain:timer-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:timer-login:compileDebugKotlin,Number of lines analyzed,575,575,575,575,575,575,
:domain:timer-login:compileDebugKotlin,Save shrunk current classpath snapshot,3.0,1.0,3,1,3,1,ms
:domain:todo-login:compileDebugKotlin,Run compilation,1600.73,1707.43,1490,1686,2302,2070,ms
:domain:todo-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,38.67,46.03,32,46,65,67,ms
:domain:todo-login:compileDebugKotlin,Task action before worker execution,12.83,12.23,14,12,21,19,ms
:domain:todo-login:compileDebugKotlin,Remove duplicate classes,4.43,5.93,4,6,8,10,ms
:domain:todo-login:compileDebugKotlin,Run compilation in Gradle worker,1610.43,1715.3,1493,1688,2305,2089,ms
:domain:todo-login:compileDebugKotlin,Load current classpath snapshot,5.17,7.1,4,7,9,12,ms
:domain:todo-login:compileDebugKotlin,Total Gradle task time,1740.13,1845.5,1608,1814,2458,2264,ms
:domain:todo-login:compileDebugKotlin,Spent time before task action,33.33,38.17,36,37,47,60,ms
:domain:todo-login:compileDebugKotlin,Compiler code analysis,404.77,417.37,385,427,558,555,ms
:domain:todo-login:compileDebugKotlin,Calculate output size,2.1,2.81,1,3,4,5,ms
:domain:todo-login:compileDebugKotlin,Start gradle worker,2.08,1.61,1,1,3,4,ms
:domain:todo-login:compileDebugKotlin,Compiler backend,85.5,93.4,72,82,131,134,ms
:domain:todo-login:compileDebugKotlin,Compiler translation to IR,582.13,596.0,532,548,1068,927,ms
:domain:todo-login:compileDebugKotlin,Sources compilation round,1453.73,1543.8,1369,1483,2058,1901,ms
:domain:todo-login:compileDebugKotlin,Incremental compilation in daemon,1564.77,1675.8,1465,1651,2190,2040,ms
:domain:todo-login:compileDebugKotlin,Compiler IR lowering,173.27,210.5,166,194,242,326,ms
:domain:todo-login:compileDebugKotlin,Update caches,2.5,3.37,2,2,5,7,ms
:domain:todo-login:compileDebugKotlin,Compiler initialization time,36.67,45.83,36,41,47,69,ms
:domain:todo-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,31.03,36.93,24,37,49,55,ms
:domain:todo-login:compileDebugKotlin,Compiler code generation,259.13,304.43,250,290,344,455,ms
:domain:todo-login:compileDebugKotlin,Analysis lines per second,830,770,800,721,1181,1057,
:domain:todo-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:todo-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,130,130,130,130,130,130,
:domain:todo-login:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:todo-login:compileDebugKotlin,Number of classpath entries,131,131,131,131,131,131,
:domain:todo-login:compileDebugKotlin,Size of classpath snapshot,7.6,7.6,8,8,8,8,MB
:domain:todo-login:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:todo-login:compileDebugKotlin,Size of shrunk classpath snapshot,28.1,28.1,28,28,28,28,KB
:domain:todo-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:todo-login:compileDebugKotlin,Code generation lines per second,1237,1096,1231,1062,1627,1497,
:domain:todo-login:compileDebugKotlin,Total size of the cache directory,563.3,563.3,563,563,563,563,KB
:domain:todo-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:todo-login:compileDebugKotlin,Number of lines analyzed,308,308,308,308,308,308,
:domain:todo-login:compileDebugKotlin,Save shrunk current classpath snapshot,5.0,3.0,6,3,6,3,ms
:domain:user-identity:compileDebugKotlin,Run compilation,1531.73,1441.3,1446,1426,1976,1798,ms
:domain:user-identity:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,29.6,29.33,25,24,49,50,ms
:domain:user-identity:compileDebugKotlin,Task action before worker execution,10.77,11.03,10,10,20,17,ms
:domain:user-identity:compileDebugKotlin,Remove duplicate classes,3.53,3.37,2,2,6,6,ms
:domain:user-identity:compileDebugKotlin,Run compilation in Gradle worker,1545.9,1460.67,1461,1450,2009,1803,ms
:domain:user-identity:compileDebugKotlin,Load current classpath snapshot,4.03,4.03,3,3,7,8,ms
:domain:user-identity:compileDebugKotlin,Total Gradle task time,1667.6,1581.03,1637,1569,2138,1926,ms
:domain:user-identity:compileDebugKotlin,Spent time before task action,28.5,32.03,28,31,43,59,ms
:domain:user-identity:compileDebugKotlin,Compiler code analysis,351.47,356.87,340,322,493,508,ms
:domain:user-identity:compileDebugKotlin,Calculate output size,1.87,2.26,1,1,4,6,ms
:domain:user-identity:compileDebugKotlin,Compiler backend,96.4,77.37,75,66,155,118,ms
:domain:user-identity:compileDebugKotlin,Compiler translation to IR,569.1,494.87,496,498,1077,621,ms
:domain:user-identity:compileDebugKotlin,Sources compilation round,1398.4,1314.7,1286,1313,1840,1631,ms
:domain:user-identity:compileDebugKotlin,Incremental compilation in daemon,1510.43,1414.87,1423,1401,1948,1765,ms
:domain:user-identity:compileDebugKotlin,Compiler IR lowering,192.13,183.37,175,158,323,306,ms
:domain:user-identity:compileDebugKotlin,Update caches,2.03,2.13,2,2,4,5,ms
:domain:user-identity:compileDebugKotlin,Compiler initialization time,42.57,55.1,40,52,67,76,ms
:domain:user-identity:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,23.4,23.4,19,19,38,39,ms
:domain:user-identity:compileDebugKotlin,Compiler code generation,289.1,261.33,256,236,432,361,ms
:domain:user-identity:compileDebugKotlin,Analysis lines per second,890,883,885,934,1122,1110,
:domain:user-identity:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:user-identity:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,105,105,105,105,105,105,
:domain:user-identity:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:user-identity:compileDebugKotlin,Number of classpath entries,106,106,106,106,106,106,
:domain:user-identity:compileDebugKotlin,Size of classpath snapshot,6.0,6.0,6,6,6,6,MB
:domain:user-identity:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:user-identity:compileDebugKotlin,Size of shrunk classpath snapshot,28.1,28.1,28,28,28,28,KB
:domain:user-identity:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:user-identity:compileDebugKotlin,Code generation lines per second,1155,1240,1171,1274,1597,1624,
:domain:user-identity:compileDebugKotlin,Total size of the cache directory,563.6,563.6,564,564,564,564,KB
:domain:user-identity:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:user-identity:compileDebugKotlin,Number of lines analyzed,301,301,301,301,301,301,
:domain:user-identity:compileDebugKotlin,Start gradle worker,2.43,2.05,1,2,6,4,ms
:domain:user-identity:compileDebugKotlin,Save shrunk current classpath snapshot,8.0,1.0,8,1,13,1,ms
:domain:user-identity:compileDebugKotlin,Clear output,1.0,,1,,1,,ms
:domain:video-login:compileDebugKotlin,Run compilation,1716.97,1662.7,1645,1649,2411,1986,ms
:domain:video-login:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,33.2,34.9,24,27,47,51,ms
:domain:video-login:compileDebugKotlin,Task action before worker execution,11.1,11.97,9,12,17,19,ms
:domain:video-login:compileDebugKotlin,Remove duplicate classes,2.87,3.4,2,3,5,6,ms
:domain:video-login:compileDebugKotlin,Run compilation in Gradle worker,1726.77,1673.17,1658,1662,2429,1993,ms
:domain:video-login:compileDebugKotlin,Load current classpath snapshot,3.6,4.2,3,3,6,8,ms
:domain:video-login:compileDebugKotlin,Total Gradle task time,1857.97,1808.87,1821,1794,2528,2206,ms
:domain:video-login:compileDebugKotlin,Spent time before task action,35.23,36.3,33,34,57,58,ms
:domain:video-login:compileDebugKotlin,Compiler code analysis,380.87,396.73,351,391,503,486,ms
:domain:video-login:compileDebugKotlin,Calculate output size,1.48,2.21,1,1,3,4,ms
:domain:video-login:compileDebugKotlin,Start gradle worker,2.0,1.45,1,1,4,3,ms
:domain:video-login:compileDebugKotlin,Compiler backend,105.43,122.13,103,88,155,216,ms
:domain:video-login:compileDebugKotlin,Compiler translation to IR,653.07,570.03,577,542,1051,696,ms
:domain:video-login:compileDebugKotlin,Sources compilation round,1573.73,1528.7,1490,1518,2257,1875,ms
:domain:video-login:compileDebugKotlin,Incremental compilation in daemon,1684.3,1635.07,1615,1621,2370,1953,ms
:domain:video-login:compileDebugKotlin,Compiler IR lowering,232.57,230.13,217,209,361,376,ms
:domain:video-login:compileDebugKotlin,Update caches,3.1,2.7,2,2,7,5,ms
:domain:video-login:compileDebugKotlin,Compiler initialization time,40.0,43.33,39,39,65,75,ms
:domain:video-login:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,28.03,28.6,19,22,40,39,ms
:domain:video-login:compileDebugKotlin,Compiler code generation,338.4,352.73,328,341,482,522,ms
:domain:video-login:compileDebugKotlin,Analysis lines per second,992,926,1026,920,1230,1106,
:domain:video-login:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:domain:video-login:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,103,103,103,103,103,103,
:domain:video-login:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:domain:video-login:compileDebugKotlin,Number of classpath entries,104,104,104,104,104,104,
:domain:video-login:compileDebugKotlin,Size of classpath snapshot,6.0,6.0,6,6,6,6,MB
:domain:video-login:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:domain:video-login:compileDebugKotlin,Size of shrunk classpath snapshot,28.1,28.1,28,28,28,28,KB
:domain:video-login:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:domain:video-login:compileDebugKotlin,Code generation lines per second,1133,1119,1099,1056,1491,1691,
:domain:video-login:compileDebugKotlin,Total size of the cache directory,574.1,574.1,574,574,574,574,KB
:domain:video-login:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:domain:video-login:compileDebugKotlin,Number of lines analyzed,360,360,360,360,360,360,
:domain:video-login:compileDebugKotlin,Clear output,3.0,4.0,3,4,5,4,ms
:domain:weather-login:compileDebugKotlin,Run compilation,1768.23,1796.13,1779,1771,2326,2340,ms
